csize,distance_between_users,user1,user2
791,0.80138851879571693,"pride and prejudice, by jane austen_chapter_56","sense and sensibility, by jane austen_chapter_23"
745,0.73715817116402271,"sense and sensibility, by jane austen_chapter_5","sense and sensibility, by jane austen_chapter_23"
788,0.80695591306028791,"pride and prejudice, by jane austen_chapter_55","sense and sensibility, by jane austen_chapter_23"
771,0.79774195869768327,"pride and prejudice, by jane austen_chapter_19","sense and sensibility, by jane austen_chapter_23"
765,0.79359012540162444,"pride and prejudice, by jane austen_chapter_27","sense and sensibility, by jane austen_chapter_23"
776,0.77542087344495536,"sense and sensibility, by jane austen_chapter_22","sense and sensibility, by jane austen_chapter_23"
852,0.89286856379507062,"pride and prejudice, by jane austen_chapter_18","sense and sensibility, by jane austen_chapter_23"
775,0.80378432043819359,"pride and prejudice, by jane austen_chapter_33","sense and sensibility, by jane austen_chapter_23"
786,0.78724675532769672,"sense and sensibility, by jane austen_chapter_34","sense and sensibility, by jane austen_chapter_23"
784,0.7854389564386377,"sense and sensibility, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_23"
797,0.82168937903448835,"emma, by jane austen_chapter_11","sense and sensibility, by jane austen_chapter_23"
812,0.831086237315191,"sense and sensibility, by jane austen_chapter_46","sense and sensibility, by jane austen_chapter_23"
778,0.803261453723502,"emma, by jane austen_chapter_31","sense and sensibility, by jane austen_chapter_23"
759,0.77877093766611183,"emma, by jane austen_chapter_55","sense and sensibility, by jane austen_chapter_23"
774,0.79590757544775248,"pride and prejudice, by jane austen_chapter_57","sense and sensibility, by jane austen_chapter_23"
500,0,"sense and sensibility, by jane austen_chapter_23","sense and sensibility, by jane austen_chapter_23"
764,0.76851720148765612,"pride and prejudice, by jane austen_chapter_28","sense and sensibility, by jane austen_chapter_23"
760,0.77243348595944827,"sense and sensibility, by jane austen_chapter_1","sense and sensibility, by jane austen_chapter_23"
781,0.78605573017976937,"sense and sensibility, by jane austen_chapter_47","sense and sensibility, by jane austen_chapter_23"
793,0.808283554640029,"pride and prejudice, by jane austen_chapter_34","sense and sensibility, by jane austen_chapter_23"
814,0.82431592390284414,"pride and prejudice, by jane austen_chapter_50","sense and sensibility, by jane austen_chapter_23"
813,0.843563778483247,"emma, by jane austen_chapter_13","sense and sensibility, by jane austen_chapter_23"
765,0.79760314988472525,"pride and prejudice, by jane austen_chapter_39","sense and sensibility, by jane austen_chapter_23"
797,0.81401292940007475,"emma, by jane austen_chapter_48","sense and sensibility, by jane austen_chapter_23"
817,0.86756671801009122,"emma, by jane austen_chapter_23","sense and sensibility, by jane austen_chapter_23"
794,0.82226417170027144,"emma, by jane austen_chapter_41","sense and sensibility, by jane austen_chapter_23"
747,0.774050408988917,"pride and prejudice, by jane austen_chapter_5","sense and sensibility, by jane austen_chapter_23"
812,0.84583850790776094,"emma, by jane austen_chapter_34","sense and sensibility, by jane austen_chapter_23"
778,0.77628011907608951,"sense and sensibility, by jane austen_chapter_16","sense and sensibility, by jane austen_chapter_23"
806,0.84592056475744437,"emma, by jane austen_chapter_21","sense and sensibility, by jane austen_chapter_23"
756,0.78436078535937048,"pride and prejudice, by jane austen_chapter_37","sense and sensibility, by jane austen_chapter_23"
761,0.77801020334557591,"sense and sensibility, by jane austen_chapter_7","sense and sensibility, by jane austen_chapter_23"
773,0.76702764844574156,"sense and sensibility, by jane austen_chapter_15","sense and sensibility, by jane austen_chapter_23"
766,0.7688492161163426,"sense and sensibility, by jane austen_chapter_12","sense and sensibility, by jane austen_chapter_23"
799,0.83577492485874549,"emma, by jane austen_chapter_53","sense and sensibility, by jane austen_chapter_23"
751,0.7402869172458898,"sense and sensibility, by jane austen_chapter_28","sense and sensibility, by jane austen_chapter_23"
795,0.823918628054138,"pride and prejudice, by jane austen_chapter_7","sense and sensibility, by jane austen_chapter_23"
749,0.765167194888698,"pride and prejudice, by jane austen_chapter_4","sense and sensibility, by jane austen_chapter_23"
767,0.77983974308226889,"sense and sensibility, by jane austen_chapter_17","sense and sensibility, by jane austen_chapter_23"
779,0.79582143232005176,"pride and prejudice, by jane austen_chapter_49","sense and sensibility, by jane austen_chapter_23"
799,0.82086705196159326,"pride and prejudice, by jane austen_chapter_59","sense and sensibility, by jane austen_chapter_23"
809,0.84774019813003065,"emma, by jane austen_chapter_36","sense and sensibility, by jane austen_chapter_23"
739,0.763374870090532,"pride and prejudice, by jane austen_chapter_12","sense and sensibility, by jane austen_chapter_23"
785,0.79215683702355144,"sense and sensibility, by jane austen_chapter_26","sense and sensibility, by jane austen_chapter_23"
796,0.8453204170014248,"emma, by jane austen_chapter_25","sense and sensibility, by jane austen_chapter_23"
801,0.83006228705228191,"pride and prejudice, by jane austen_chapter_46","sense and sensibility, by jane austen_chapter_23"
861,0.90443611498622711,"emma, by jane austen_chapter_26","sense and sensibility, by jane austen_chapter_23"
800,0.81223954933147458,"sense and sensibility, by jane austen_chapter_38","sense and sensibility, by jane austen_chapter_23"
782,0.79792690628055285,"pride and prejudice, by jane austen_chapter_42","sense and sensibility, by jane austen_chapter_23"
755,0.78821069315447989,"pride and prejudice, by jane austen_chapter_61","sense and sensibility, by jane austen_chapter_23"
766,0.76372367785199258,"pride and prejudice, by jane austen_chapter_8","sense and sensibility, by jane austen_chapter_23"
789,0.8174547559870744,"pride and prejudice, by jane austen_chapter_48","sense and sensibility, by jane austen_chapter_23"
807,0.84617301983406379,"emma, by jane austen_chapter_4","sense and sensibility, by jane austen_chapter_23"
758,0.75980021586236224,"sense and sensibility, by jane austen_chapter_11","sense and sensibility, by jane austen_chapter_23"
795,0.83252163286433289,"emma, by jane austen_chapter_46","sense and sensibility, by jane austen_chapter_23"
770,0.7923533521442826,"sense and sensibility, by jane austen_chapter_2","sense and sensibility, by jane austen_chapter_23"
760,0.789542181323036,"pride and prejudice, by jane austen_chapter_20","sense and sensibility, by jane austen_chapter_23"
815,0.8537415403857268,"emma, by jane austen_chapter_47","sense and sensibility, by jane austen_chapter_23"
793,0.8257998358508275,"emma, by jane austen_chapter_44","sense and sensibility, by jane austen_chapter_23"
770,0.76511890186177911,"sense and sensibility, by jane austen_chapter_18","sense and sensibility, by jane austen_chapter_23"
816,0.84292993725226562,"pride and prejudice, by jane austen_chapter_16","sense and sensibility, by jane austen_chapter_23"
807,0.84365237629537682,"emma, by jane austen_chapter_1","sense and sensibility, by jane austen_chapter_23"
801,0.84001320604286889,"emma, by jane austen_chapter_19","sense and sensibility, by jane austen_chapter_23"
799,0.813460016438315,"emma, by jane austen_chapter_10","sense and sensibility, by jane austen_chapter_23"
775,0.78426135707286249,"sense and sensibility, by jane austen_chapter_35","sense and sensibility, by jane austen_chapter_23"
771,0.78086248471779,"pride and prejudice, by jane austen_chapter_13","sense and sensibility, by jane austen_chapter_23"
755,0.75903995512696676,"sense and sensibility, by jane austen_chapter_6","sense and sensibility, by jane austen_chapter_23"
788,0.79929163463711994,"sense and sensibility, by jane austen_chapter_40","sense and sensibility, by jane austen_chapter_23"
760,0.77512214683776082,"sense and sensibility, by jane austen_chapter_14","sense and sensibility, by jane austen_chapter_23"
754,0.77585001711232326,"pride and prejudice, by jane austen_chapter_54","sense and sensibility, by jane austen_chapter_23"
776,0.80016792906876932,"pride and prejudice, by jane austen_chapter_15","sense and sensibility, by jane austen_chapter_23"
750,0.74930640372110136,"sense and sensibility, by jane austen_chapter_3","sense and sensibility, by jane austen_chapter_23"
801,0.82504821953311258,"sense and sensibility, by jane austen_chapter_41","sense and sensibility, by jane austen_chapter_23"
808,0.82290349816997788,"sense and sensibility, by jane austen_chapter_43","sense and sensibility, by jane austen_chapter_23"
770,0.80130917815622571,"pride and prejudice, by jane austen_chapter_45","sense and sensibility, by jane austen_chapter_23"
804,0.83683948492370486,"emma, by jane austen_chapter_14","sense and sensibility, by jane austen_chapter_23"
750,0.766766318392061,"pride and prejudice, by jane austen_chapter_38","sense and sensibility, by jane austen_chapter_23"
760,0.77638383687476176,"pride and prejudice, by jane austen_chapter_11","sense and sensibility, by jane austen_chapter_23"
761,0.78981200382462913,"pride and prejudice, by jane austen_chapter_60","sense and sensibility, by jane austen_chapter_23"
825,0.85194379846281576,"emma, by jane austen_chapter_9","sense and sensibility, by jane austen_chapter_23"
810,0.81980393161566067,"sense and sensibility, by jane austen_chapter_42","sense and sensibility, by jane austen_chapter_23"
809,0.83415823400660893,"emma, by jane austen_chapter_49","sense and sensibility, by jane austen_chapter_23"
806,0.827301790749798,"sense and sensibility, by jane austen_chapter_36","sense and sensibility, by jane austen_chapter_23"
786,0.80023666649499614,"pride and prejudice, by jane austen_chapter_36","sense and sensibility, by jane austen_chapter_23"
751,0.75530167556248862,"pride and prejudice, by jane austen_chapter_14","sense and sensibility, by jane austen_chapter_23"
791,0.81910822720270815,"pride and prejudice, by jane austen_chapter_44","sense and sensibility, by jane austen_chapter_23"
747,0.7844995438829695,"emma, by jane austen_chapter_37","sense and sensibility, by jane austen_chapter_23"
804,0.84569804696307893,"emma, by jane austen_chapter_27","sense and sensibility, by jane austen_chapter_23"
752,0.748851591863821,"sense and sensibility, by jane austen_chapter_8","sense and sensibility, by jane austen_chapter_23"
786,0.82038712915805345,"pride and prejudice, by jane austen_chapter_53","sense and sensibility, by jane austen_chapter_23"
756,0.77898815593489334,"pride and prejudice, by jane austen_chapter_17","sense and sensibility, by jane austen_chapter_23"
804,0.84554150892909963,"emma, by jane austen_chapter_54","sense and sensibility, by jane austen_chapter_23"
774,0.78155124935081854,"sense and sensibility, by jane austen_chapter_25","sense and sensibility, by jane austen_chapter_23"
821,0.83769835120521563,"sense and sensibility, by jane austen_chapter_37","sense and sensibility, by jane austen_chapter_23"
829,0.8706776783130642,"emma, by jane austen_chapter_38","sense and sensibility, by jane austen_chapter_23"
787,0.80934854654284827,"emma, by jane austen_chapter_16","sense and sensibility, by jane austen_chapter_23"
771,0.81178580555775626,"pride and prejudice, by jane austen_chapter_3","sense and sensibility, by jane austen_chapter_23"
777,0.82741193206559516,"emma, by jane austen_chapter_12","sense and sensibility, by jane austen_chapter_24"
724,0.726398233929053,"sense and sensibility, by jane austen_chapter_3","sense and sensibility, by jane austen_chapter_24"
739,0.79043715965721029,"pride and prejudice, by jane austen_chapter_28","sense and sensibility, by jane austen_chapter_24"
729,0.76659586644528455,"pride and prejudice, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_24"
772,0.79007517214668121,"pride and prejudice, by jane austen_chapter_10","sense and sensibility, by jane austen_chapter_24"
759,0.791586543615198,"emma, by jane austen_chapter_18","sense and sensibility, by jane austen_chapter_24"
772,0.79527774992037059,"pride and prejudice, by jane austen_chapter_8","sense and sensibility, by jane austen_chapter_24"
810,0.84539403328921037,"pride and prejudice, by jane austen_chapter_47","sense and sensibility, by jane austen_chapter_24"
